2017-10-31-A-activity.csv
Inicio
2017/11/03 17:23:00;Ninguna
2017/11/03 17:23:30;Ninguna
2017/11/03 17:24:00;Act09
2017/11/03 17:24:30;Act22
2017/11/03 17:25:00;Act22
2017/11/03 17:25:30;Act22
2017/11/03 17:26:00;Act22
2017/11/03 17:26:30;Ninguna
2017/11/03 17:27:00;Ninguna
2017/11/03 17:27:30;Ninguna
""
""
""
2017-11-08-A-activity.csv
Inicio
2017/11/08 11:58:30;Ninguna
2017/11/08 11:59:00;Ninguna
2017/11/08 11:59:30;Ninguna
2017/11/08 12:00:00;Act24
2017/11/08 12:00:30;Act24
2017/11/08 12:01:00;Ninguna
2017/11/08 12:01:30;Act16
2017/11/08 12:02:00;Act16
2017/11/08 12:02:30;Act16
2017/11/08 12:03:00;Act02
2017/11/08 12:03:30;Act02
2017/11/08 12:04:00;Act02
2017/11/08 12:04:30;Act02
2017/11/08 12:05:00;Act02
2017/11/08 12:05:30;Act05
2017/11/08 12:06:00;Act05
2017/11/08 12:06:30;Act05
2017/11/08 12:07:00;Act05
2017/11/08 12:07:30;Act05
2017/11/08 12:08:00;Act05
2017/11/08 12:08:30;Act05
2017/11/08 12:09:00;Act05
2017/11/08 12:09:30;Act05
2017/11/08 12:10:00;Act05
2017/11/08 12:10:30;Ninguna
2017/11/08 12:11:00;Act17
2017/11/08 12:11:30;Act22
2017/11/08 12:12:00;Act22
2017/11/08 12:12:30;Act22
2017/11/08 12:13:00;Act20
2017/11/08 12:13:30;Act20
2017/11/08 12:14:00;Act21
2017/11/08 12:14:30;Act21
2017/11/08 12:15:00;Act21
2017/11/08 12:15:30;Act21
2017/11/08 12:16:00;Ninguna
2017/11/08 12:16:30;Ninguna
2017/11/08 12:17:00;Ninguna
2017/11/08 12:17:30;Ninguna
2017/11/08 12:18:00;Ninguna
2017/11/08 12:18:30;Ninguna
2017/11/08 12:19:00;Ninguna
2017/11/08 12:19:30;Ninguna
2017/11/08 12:20:00;Ninguna
2017/11/08 12:20:30;Ninguna
""
""
""
2017-11-08-B-activity.csv
Inicio
2017/11/08 12:49:30;Ninguna
2017/11/08 12:50:00;Ninguna
2017/11/08 12:50:30;Ninguna
2017/11/08 12:51:00;Act22
2017/11/08 12:51:30;Act22
2017/11/08 12:52:00;Act22
2017/11/08 12:52:30;Ninguna
2017/11/08 12:53:00;Ninguna
2017/11/08 12:53:30;Ninguna
2017/11/08 12:54:00;Act17
2017/11/08 12:54:30;Act13
2017/11/08 12:55:00;Act13
2017/11/08 12:55:30;Ninguna
""
""
""
2017-11-08-C-activity.csv
Inicio
2017/11/08 17:06:30;Ninguna
2017/11/08 17:07:00;Ninguna
2017/11/08 17:07:30;Act04
2017/11/08 17:08:00;Act04
2017/11/08 17:08:30;Act04
2017/11/08 17:09:00;Act04
2017/11/08 17:09:30;Act04
2017/11/08 17:10:00;Act04
2017/11/08 17:10:30;Act04
2017/11/08 17:11:00;Act04
2017/11/08 17:11:30;Act04
2017/11/08 17:12:00;Act04
2017/11/08 17:12:30;Act04
2017/11/08 17:13:00;Act04
2017/11/08 17:13:30;Act04
2017/11/08 17:14:00;Act04
2017/11/08 17:14:30;Act04
2017/11/08 17:15:00;Act04
2017/11/08 17:15:30;Act04
2017/11/08 17:16:00;Act04
2017/11/08 17:16:30;Act04
2017/11/08 17:17:00;Act07
2017/11/08 17:17:30;Ninguna
2017/11/08 17:18:00;Ninguna
2017/11/08 17:18:30;Ninguna
2017/11/08 17:19:00;Ninguna
2017/11/08 17:19:30;Ninguna
2017/11/08 17:20:00;Ninguna
2017/11/08 17:20:30;Ninguna
2017/11/08 17:21:00;Act18
2017/11/08 17:21:30;Act18
2017/11/08 17:22:00;Ninguna
2017/11/08 17:22:30;Ninguna
2017/11/08 17:23:00;Ninguna
2017/11/08 17:23:30;Ninguna
2017/11/08 17:24:00;Ninguna
2017/11/08 17:24:30;Ninguna
2017/11/08 17:25:00;Ninguna
2017/11/08 17:25:30;Ninguna
""
""
""
2017-11-10-A-activity.csv
Inicio
2017/11/10 12:25:30;Ninguna
2017/11/10 12:26:00;Ninguna
2017/11/10 12:26:30;Ninguna
2017/11/10 12:27:00;Ninguna
2017/11/10 12:27:30;Ninguna
2017/11/10 12:28:00;Ninguna
2017/11/10 12:28:30;Act24
2017/11/10 12:29:00;Act18
2017/11/10 12:29:30;Act18
2017/11/10 12:30:00;Ninguna
2017/11/10 12:30:30;Act16
2017/11/10 12:31:00;Act16
2017/11/10 12:31:30;Act02
2017/11/10 12:32:00;Act02
2017/11/10 12:32:30;Act02
2017/11/10 12:33:00;Act02
2017/11/10 12:33:30;Act05
2017/11/10 12:34:00;Act05
2017/11/10 12:34:30;Act05
2017/11/10 12:35:00;Act05
2017/11/10 12:35:30;Act05
2017/11/10 12:36:00;Act05
2017/11/10 12:36:30;Act05
2017/11/10 12:37:00;Act05
2017/11/10 12:37:30;Act05
2017/11/10 12:38:00;Act05
2017/11/10 12:38:30;Act05
2017/11/10 12:39:00;Act05
2017/11/10 12:39:30;Act05
2017/11/10 12:40:00;Act17
2017/11/10 12:40:30;Ninguna
2017/11/10 12:41:00;Act22
2017/11/10 12:41:30;Act22
2017/11/10 12:42:00;Act22
2017/11/10 12:42:30;Act22
2017/11/10 12:43:00;Act13
2017/11/10 12:43:30;Ninguna
""
""
""
2017-11-10-B-activity.csv
Inicio
2017/11/10 13:10:30;Ninguna
2017/11/10 13:11:00;Ninguna
2017/11/10 13:11:30;Ninguna
2017/11/10 13:12:00;Ninguna
2017/11/10 13:12:30;Act10
2017/11/10 13:13:00;Ninguna
2017/11/10 13:13:30;Act03
2017/11/10 13:14:00;Act03
2017/11/10 13:14:30;Act03
2017/11/10 13:15:00;Act03
2017/11/10 13:15:30;Act03
2017/11/10 13:16:00;Act03
2017/11/10 13:16:30;Act03
2017/11/10 13:17:00;Act03
2017/11/10 13:17:30;Act03
2017/11/10 13:18:00;Act03
2017/11/10 13:18:30;Act03
2017/11/10 13:19:00;Act03
2017/11/10 13:19:30;Act03
2017/11/10 13:20:00;Act03
2017/11/10 13:20:30;Act03
2017/11/10 13:21:00;Act06
2017/11/10 13:21:30;Act06
2017/11/10 13:22:00;Act06
2017/11/10 13:22:30;Act06
2017/11/10 13:23:00;Act06
2017/11/10 13:23:30;Act06
2017/11/10 13:24:00;Act06
2017/11/10 13:24:30;Act06
2017/11/10 13:25:00;Act06
2017/11/10 13:25:30;Act06
2017/11/10 13:26:00;Act06
2017/11/10 13:26:30;Act06
2017/11/10 13:27:00;Act06
2017/11/10 13:27:30;Ninguna
2017/11/10 13:28:00;Ninguna
2017/11/10 13:28:30;Act17
2017/11/10 13:29:00;Act09
2017/11/10 13:29:30;Act09
2017/11/10 13:30:00;Act09
2017/11/10 13:30:30;Act09
2017/11/10 13:31:00;Act09
2017/11/10 13:31:30;Act09
2017/11/10 13:32:00;Act09
2017/11/10 13:32:30;Act09
2017/11/10 13:33:00;Act09
2017/11/10 13:33:30;Act09
2017/11/10 13:34:00;Act09
2017/11/10 13:34:30;Act09
2017/11/10 13:35:00;Act09
2017/11/10 13:35:30;Act09
2017/11/10 13:36:00;Act09
2017/11/10 13:36:30;Act09
2017/11/10 13:37:00;Act18
2017/11/10 13:37:30;Act18
2017/11/10 13:38:00;Act20
2017/11/10 13:38:30;Act20
2017/11/10 13:39:00;Act08
2017/11/10 13:39:30;Act08
2017/11/10 13:40:00;Ninguna
2017/11/10 13:40:30;Ninguna
2017/11/10 13:41:00;Ninguna
2017/11/10 13:41:30;Ninguna
2017/11/10 13:42:00;Ninguna
2017/11/10 13:42:30;Act15
2017/11/10 13:43:00;Act15
2017/11/10 13:43:30;Act15
2017/11/10 13:44:00;Ninguna
2017/11/10 13:44:30;Ninguna
2017/11/10 13:45:00;Ninguna
2017/11/10 13:45:30;Ninguna
""
""
""
2017-11-10-C-activity.csv
Inicio
2017/11/10 17:07:30;Ninguna
2017/11/10 17:08:00;Ninguna
2017/11/10 17:08:30;Ninguna
2017/11/10 17:09:00;Act10
2017/11/10 17:09:30;Ninguna
2017/11/10 17:10:00;Act04
2017/11/10 17:10:30;Act04
2017/11/10 17:11:00;Act04
2017/11/10 17:11:30;Act04
2017/11/10 17:12:00;Act04
2017/11/10 17:12:30;Act04
2017/11/10 17:13:00;Act04
2017/11/10 17:13:30;Act04
2017/11/10 17:14:00;Act04
2017/11/10 17:14:30;Act04
2017/11/10 17:15:00;Act04
2017/11/10 17:15:30;Act04
2017/11/10 17:16:00;Act04
2017/11/10 17:16:30;Act04
2017/11/10 17:17:00;Act04
2017/11/10 17:17:30;Act04
2017/11/10 17:18:00;Act04
2017/11/10 17:18:30;Act04
2017/11/10 17:19:00;Act04
2017/11/10 17:19:30;Act04
2017/11/10 17:20:00;Act04
2017/11/10 17:20:30;Act07
2017/11/10 17:21:00;Act07
2017/11/10 17:21:30;Ninguna
2017/11/10 17:22:00;Ninguna
2017/11/10 17:22:30;Act15
2017/11/10 17:23:00;Act15
2017/11/10 17:23:30;Act15
2017/11/10 17:24:00;Ninguna
2017/11/10 17:24:30;Ninguna
2017/11/10 17:25:00;Act17
2017/11/10 17:25:30;Act22
2017/11/10 17:26:00;Act22
